id,original_title,genres,cast,production_companies,year,revenue
710,GoldenEye,"['Adventure', 'Action', 'Thriller']","['PierceBrosnan', 'SeanBean', 'IzabellaScorupco', 'FamkeJanssen', 'JoeDonBaker', 'JudiDench', 'GottfriedJohn', 'RobbieColtrane', 'AlanCumming', 'TchékyKaryo', 'DesmondLlewelyn', 'SamanthaBond', 'MichaelKitchen', 'SerenaGordon', 'SimonKunz', 'BillyJ.Mitchell', 'ConstantineGregory', 'MinnieDriver', 'MichelleArthur', 'RavilIsyanov']","['UnitedArtists', 'EonProductions']",1995,352194034
2275,The General's Daughter,"['Crime', 'Drama', 'Mystery', 'Thriller']","['JohnTravolta', 'MadeleineStowe', 'JamesCromwell', 'TimothyHutton', 'LeslieStefanson', 'DanielvonBargen', 'ClarenceWilliamsIII', 'JamesWoods', 'JohnBeasley', 'BoydKestner', 'BradBeyer', 'JohnBenjaminHickey', 'RickDial', 'PeterWeireter', 'MarkBooneJunior', 'JaredChandler']","['ParamountPictures', 'MFPMunichFilmPartnersGmbH&CompanyI.ProduktionsKG', 'KraneEntertainment', 'NeufeldRehmeProductions']",1999,149705852
37165,The Truman Show,"['Comedy', 'Drama']","['JimCarrey', 'LauraLinney', 'NoahEmmerich', 'NataschaMcElhone', 'EdHarris', 'HollandTaylor', 'BrianDelate', 'BlairSlater', 'HeidiSchanz', 'RonTaylor', 'DonTaylor', 'TedRaymond', 'PeterKrause', 'O-LanJones', 'KristaLynnLandolfi', 'PaulGiamatti', 'HarryShearer', 'JeanetteMiller', 'PhilipGlass', 'UnaDamon', 'JoeMinjares', 'PhilipBakerHall', 'JohnPleshette', 'TerryCamilleri', 'JoelMcKinnonMiller']","['ParamountPictures', 'ScottRudinProductions']",1998,264118201
9837,The Prince of Egypt,"['Adventure', 'Animation', 'Drama', 'Family', 'Music']","['ValKilmer', 'RalphFiennes', 'PatrickStewart', 'MichellePfeiffer', 'SandraBullock', 'JeffGoldblum', 'DannyGlover', 'HelenMirren', 'SteveMartin', 'MartinShort', 'JamesAvery', 'AmickByram', 'AriaCurzon', 'SallyDworsky', 'OfraHaza', 'BrianStokesMitchell', 'BobbyMotown', 'EdenRiegel', 'ShiraRoth', 'StephanieSawyer', 'FrancescaSmith', 'LindaShayne']","['DreamWorksSKG', 'DreamWorksAnimation']",1998,218613188
10708,Daddy Day Care,"['Comedy', 'Family']","['EddieMurphy', 'JeffGarlin', 'SteveZahn', 'ReginaKing', 'KevinNealon', 'SiobhanFallon', 'LaceyChabert', 'JonathanKatz', 'LisaEdelstein', 'LauraKightlinger', 'LeilaArcieri', 'AnjelicaHuston', 'KhamaniGriffin', 'MaxBurkholder', 'ArthurYoung', 'CheapTrick', 'DamaniRoberts', 'JoanBlair', 'ElleFanning', 'CesarFlores', 'HaileyNoelleJohnson', 'FelixAchille', 'ShaneBaumel', 'JimmyBennett', 'ConnorCarmody', 'KennedyMcCullough', 'AlyssaShafer', 'BridgetteHo', 'BrieHillArbaugh', 'SusanSantiago', 'AnnabelleGurwitch', 'MaryPortser', 'TimmyDeters', 'McNallySagal', 'TaraMercurio', 'GaryOwen', 'WallaceLangham', 'FredStoller', 'BessMeisler', 'SonyaEddy', 'PaulAnthonyReynolds', 'RachaelHarris', 'MarkGriffin', 'DennisCockrum', 'DonWinston', 'LisaOlivaRodriguez', 'MichelleKrusiec', 'KristinCruz', 'BrianPalermo', 'RogerE.Reid', 'NathanielCarter', 'TracyBritton']","['ColumbiaPictures', 'RevolutionStudios', 'DavisEntertainment']",2003,164433867
136400,2 Guns,"['Action', 'Comedy', 'Crime']","['DenzelWashington', 'MarkWahlberg', 'PaulaPatton', 'BillPaxton', 'FredWard', 'JamesMarsden', 'EdwardJamesOlmos', 'RobertJohnBurke', 'TaitFletcher', 'AmbyrChilders', 'DorisMorgado', 'EvieThompson', 'AzureParsons', 'EdgarArreola', 'PatrickFischler', 'ChristopherMatthewCook', 'TimBell', 'LindseyG.Smith', 'GregSproles', 'DerekSolorsano', 'KyleRussellClements', 'JohnMcConnell', 'JackLandry', 'RitchieMontgomery', 'RobertLarriviere', 'LucyFaust', 'GeorgeWilson', 'YohanceMyles', 'JesusJr.', 'SamuelBaca-Garcia', 'MichaelBeasley', 'ChristopherDempsey', 'BillStinchcomb', 'MarkAdam', 'DavidKency', 'GilbertRosales', 'PeterGabb', 'JasonKirkpatrick', 'TonySanford', 'LuckyJohnson', 'LindseyGort', 'HillelM.Sharman', 'AaronZell', 'HenryPenzi']","['UniversalStudios', 'MarcPlattProductions', 'Emmett/FurlaFilms', 'EnvisionEntertainmentCorporation']",2013,131940411
10992,Cats & Dogs,"['Comedy', 'Family']","['JeffGoldblum', 'ElizabethPerkins', 'AlexanderPollock', 'MiriamMargolyes', 'TobeyMaguire', 'AlecBaldwin', 'SusanSarandon', 'CharltonHeston']","['VillageRoadshowPictures', 'NPVEntertainment', 'MadChance', 'Zide-PerryProductions', 'WarnerBros.', 'BenderSpink']",2001,93375151
9654,The Italian Job,"['Action', 'Crime']","['MarkWahlberg', 'CharlizeTheron', 'EdwardNorton', 'SethGreen', 'JasonStatham', 'YasiinBey', 'FrankyG', 'DonaldSutherland', 'OlekKrupa', 'BorisLeeKrutonog', 'FaustoCallegarini', 'StefanoPetronelli', 'FabioScarpa', 'CristianoBonora', 'TiberioGreco', 'JimmyShubert', 'TammiCubilette', 'MaryPortser', 'Gawtti', 'MelanieJayne', 'GregoryScottCummins', 'ErikWalker']","['DeLinePictures', 'WorkingTitleFilms']",2003,176070171
2642,Two Weeks Notice,"['Romance', 'Comedy']","['SandraBullock', 'HughGrant', 'AliciaWitt', 'DanaIvey', 'RobertKlein', 'HeatherBurns', 'DavidHaig', 'DorianMissick', 'VeanneCox', 'JanineLaManna', 'IraidaPolanco', 'CharlotteMaier', 'KatherynWinnick', 'TimKang', 'WynterKullman', 'JasonAntoon', 'FrancieSwift', 'MandySiegfried', 'MarkZeisler', 'RoccoMusacchia', 'JonathanDokuchitz', 'JosephBadaluccoJr.', 'LibbyWest', 'SharonWilkins', 'ShannonFiedler', 'DonaldTrump']","['VillageRoadshowPictures', 'CastleRockEntertainment', 'NPVEntertainment', 'FortisFilms']",2002,93354918
8916,Antz,"['Adventure', 'Animation', 'Comedy', 'Family']","['WoodyAllen', 'DanAykroyd', 'AnneBancroft', 'DannyGlover', 'GeneHackman', 'JaneCurtin', 'JenniferLopez', 'JohnMahoney', 'PaulMazursky', 'GrantShaud', 'SylvesterStallone', 'SharonStone', 'ChristopherWalken', 'JimCummings', 'AprilWinchell', 'EricDarnell', 'GarySchwartz', 'JerrySroka']","['DreamWorksSKG', 'PacificDataImages(PDI)', 'DreamWorksAnimation']",1998,171757863
19899,Couples Retreat,"['Comedy', 'Romance']","['VinceVaughn', 'MalinÅkerman', 'JasonBateman', 'KristenBell', 'JonFavreau', 'KenJeong', 'KristinDavis', 'JohnMichaelHiggins', 'TashaSmith', 'FaizonLove', 'TemueraMorrison', 'PeterSerafinowicz', 'KarenDavid', 'CarlosPonce', 'KaliHawk', 'JeanReno', 'AlexisKnapp', 'GattlinGriffith']","['UniversalPictures', 'WildWestPictureShowProductions', 'StuberProductions', 'RelativityMedia']",2009,171844840
2119,Days of Thunder,['Adventure'],"['TomCruise', 'RobertDuvall', 'NicoleKidman', 'RandyQuaid', 'CaryElwes', 'FredDaltonThompson', 'JohnC.Reilly', 'J.C.Quinn', 'DonSimpson', 'MichaelRooker', 'CarolineWilliams', 'MargoMartindale']","['ParamountPictures', 'DonSimpson/JerryBruckheimerFilms']",1990,157920733
9641,Cheaper by the Dozen 2,['Comedy'],"['SteveMartin', 'EugeneLevy', 'BonnieHunt', 'TomWelling', 'JonathanBennett', 'ForrestLandis', 'CarmenElectra', 'TaylorLautner', 'JacobSmith', 'KevinG.Schmidt', 'BrentKinsman', 'BrentandShaneKinsman', 'BlakeWoodruff', 'AlexanderConti', 'MatthewKnight', 'HilaryDuff', 'AlysonStoner', 'MorganYork', 'LilianaMumy', 'RobbieAmell', 'AdamShankman', 'PiperPerabo']","['TwentiethCenturyFoxFilmCorporation', '21LapsEntertainment', 'DozenCanadaProductions']",2005,129181830
294254,Maze Runner: The Scorch Trials,['Action'],"['""DylanOBrien""', 'KayaScodelario', 'ThomasBrodie-Sangster', 'GiancarloEsposito', 'AidanGillen', 'BarryPepper', 'LiliTaylor', 'PatriciaClarkson', 'KiHongLee', 'DexterDarden', 'JacobLofland', 'NathalieEmmanuel', 'KatherineMcNamara', 'LoraMartinez-Cunningham', 'RosaSalazar', 'TatankaMeans', 'KeithJardine', 'JennyGabrielle', 'BryceRomero', 'AlanTudyk', 'ShawnPrince', 'TerryDaleParks', 'JohnTrejo', 'LaramieCooley', 'AlexanderFlores', 'KathrynSmith-McGlynn', 'MattMetzler', 'DavidHouse', 'LukeGallegos', 'JeremyBecerra', 'MatthewPage', 'AlexKnight', 'MarcComstock', 'BrandonK.Hampton', 'RyanJasonCook', 'JamesBurnett', 'MorseBicknell']","['GothamGroup', 'TempleHillEntertainment', 'TSGEntertainment']",2015,311256926
38167,Eat Pray Love,['Drama'],"['JuliaRoberts', 'JamesFranco', 'JavierBardem', 'BillyCrudup', 'RichardJenkins', 'ViolaDavis', 'I.GustiAyuPuspawati', 'HadiSubiyanto', 'A.JayRadcliff', '""MikeOMalley""', 'AshlieAtkinson', 'LisaRobertsGillan', '""RyanONan""', 'GitaReddy', 'GitaReddy', 'GitaReddy', 'JenKwok', 'MaryTesta', 'TuvaNovotny']","['ColumbiaPictures', 'RedOmFilms', 'PlanBEntertainment']",2010,204594016
5994,The Family Man,"['Comedy', 'Drama', 'Romance', 'Fantasy']","['NicolasCage', 'TéaLeoni', 'DonCheadle', 'SaulRubinek', 'AmberValletta', 'MakenzieVegaNorfolk', 'RyanMilkovich', 'JakeMilkovich', 'LisaThornhill', 'JeremyPiven', 'ChristopherBreslin']",['UniversalPictures'],2000,0
39514,RED,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","['BruceWillis', 'JohnMalkovich', 'HelenMirren', 'Mary-LouiseParker', 'KarlUrban', 'RichardDreyfuss', 'JamesRemar', 'MorganFreeman', 'BrianCox', 'ErnestBorgnine', 'JulianMcMahon', 'MichelleNolden', 'JonathanWalker', 'JohnStead', 'LauradeCarteret', 'EmilyKuroda', 'JustineWachsberger', 'HeidivonPalleske', 'DesireeBeausoleil', 'ChrisOwens', 'RebeccaPidgeon', 'JaquelineFleming', 'RandyWadeKelley', 'JasonGiuliano', 'AlecRayme', 'LawrenceTurner', 'JoeChrest', 'TaraYelland', 'TonyDeSantis']","['DCComics', 'DiBonaventuraPictures', 'SummitEntertainment', 'DCEntertainment']",2010,71664962
9563,Any Given Sunday,['Drama'],"['AlPacino', 'CameronDiaz', 'DennisQuaid', 'JamesWoods', 'JamieFoxx', 'LLCoolJ', 'MatthewModine', 'JimBrown', 'LawrenceTaylor', 'BillBellamy', 'AaronEckhart', 'JohnC.McGinley', 'AndrewBryniarski', 'LaurenHolly', 'Ann-Margret', 'LelaRochon', 'RonMadoff', 'ElizabethBerkley', 'CharltonHeston', 'DeliaSheppard', 'MaryFanaro', 'JamesKaren', 'GianniRusso', 'DuaneMartin', 'CliftonDavis', 'JohnDaniel', '""PatrickOHara""', 'JerryA.Sharp', 'MartyWright', 'MazioRoyster', 'ToddSmith', 'JamieWilliams', 'CraigThomson', 'GregOrvis', 'RickJohnson', 'BjornNittmo', 'MattMartinez', 'PeteOhnegian', '""BrianE.ONeal""', 'RobertL.Goff', 'SkipMcClendon', 'DerrickLassic', 'EricMiller', 'OliverStone', 'PhilLatzman', 'BarrySwitzer', 'MarkRobertEllis', 'JosephA.Wilson', 'MargaretBetts', 'AntaresDavis', 'LizPetterson', 'LesterSpeight', 'KirstenKrueger', 'JoannaTheobalds', 'TonyaOliver', 'AmyDorris', 'SarahPenman', 'KathyAlzadoMurray', 'SachaVoski', 'NikkiNovak', 'MichelleBernard', 'LisaAnnPhillips', 'CatStone', 'CarinAbnathy', 'MicahWest', 'ChristyTummond']","['""DonnersCompany""', 'Ixtlan', 'WarnerBros.']",1999,100230832
547,The Horse Whisperer,"['Drama', 'Romance']","['RobertRedford', 'KristinScottThomas', 'SamNeill', 'ScarlettJohansson', 'DianneWiest', 'ChrisCooper', 'CherryJones', 'TyHillman', 'KateBosworth', 'AustinSchwarz', 'DustinSchwarz', 'JeanetteNolan', 'SteveFrye', 'DonEdwards', 'JessalynGilsig', '""WilliamBuddyByrd""', 'JohnHogarty', 'MichelLalonde', 'C.J.Byrnes', 'AllisonMoorer', 'GloriaLynneHenry']","['WildwoodEnterprises', 'TouchstonePictures']",1998,186883563
1538,Collateral,"['Drama', 'Crime', 'Thriller']","['TomCruise', 'JamieFoxx', 'JadaPinkettSmith', 'MarkRuffalo', 'PeterBerg', 'BruceMcGill', 'IrmaP.Hall', 'BarryShabakaHenley', 'JavierBardem', 'StevenKozlowski', 'RichardT.Jones', 'JamesMcBride', 'KleaScott', 'BodhiElfman', 'DebiMazar', 'EmilioRivera', 'ThomasRosales', 'Jr.', 'InmoYuon', 'AngeloTiffe', 'JasonStatham']","['ParamountPictures', 'DreamWorksSKG', 'Parkes/MacDonaldProductions', 'EdgeCity']",2004,217764291
9334,The Scorpion King,"['Action', 'Fantasy', 'Adventure']","['DwayneJohnson', 'KellyHu', 'MichaelClarkeDuncan', 'StevenBrand', 'BernardHill', 'GrantHeslov', 'PeterFacinelli', 'RalfMoeller', 'BranscombeRichmond', 'RogerRees', 'SherriHoward', 'ConradRoberts', 'JosephRuskin', 'EstebanCueto', 'NilsAllenStewart', 'AmyHunter', 'SeanMichaelAfable', 'AlLeong']","['UniversalPictures', 'KalimaProductionsGmbH&Co.KG', 'WorldWrestlingEntertainment(WWE)', 'AlphavilleFilms']",2002,165333180
11128,Ladder 49,"['Drama', 'Action', 'Thriller']","['JoaquinPhoenix', 'JohnTravolta', 'JacindaBarrett', 'RobertPatrick', 'MorrisChestnut', 'BillyBurke', 'KevinChapman', 'JayHernandez', 'KevinDaniels', 'BalthazarGetty']","['CaseySilverProductions', 'BeaconCommunications', 'TouchstonePictures', 'BeaconPictures', 'FantailFilmsInc.']",2004,74541707
75780,Jack Reacher,"['Crime', 'Drama', 'Thriller']","['TomCruise', 'RosamundPike', 'RichardJenkins', 'DavidOyelowo', 'WernerHerzog', 'JaiCourtney', 'VladimirSizov', 'JosephSikora', 'MichaelRaymond-James', 'AlexiaFast', 'JoshHelman', 'RobertDuvall', 'JamesMartinKelly', 'DylanKussman', 'DenverMilord', 'JuliaYorks', 'NicoleForester', 'DelilahPicart', 'JoeCoyle', 'AliciaMurton', 'PeterGannon', 'DavidWhalen', 'SophieGuest', 'MichaelMinor', 'ScottA.Martin', 'CJRamirez', 'TeriClark', 'JaridFaubel', 'SaraLindsey', 'JaceJeanes', 'AndreiRuntso', 'EfkaKvaraciejus', 'LeeChild', 'TommyLafitte', 'KristenDalton', 'JordanTrovillion', 'AnnieKitral', 'LissyGulick', 'CatherineAlbers', 'LarissaEmanuele', 'JasonMcCune', 'ShaneCallahan', 'JoshuaElijahReese', 'NathanHollabaugh', 'ChristopherStadulis', 'SusanAngelo', 'TristanElma']","['ParamountPictures', 'MutualFilmCompany', 'SkydanceProductions', 'TCProductions']",2012,218340595
8914,Deep Blue Sea,"['Action', 'ScienceFiction', 'Thriller']","['ThomasJane', 'SaffronBurrows', 'LLCoolJ', 'MichaelRapaport', 'SamuelL.Jackson', 'StellanSkarsgård', 'JacquelineMcKenzie', 'AidaTurturro', 'Cristos', 'DanielRey', 'ValenteRodriguez', 'BrentRoam', 'EyalPodell', 'ErinnBartlett', 'DanThiel', 'SabrinaGeerinckx', 'TajshaThomas', 'FrankWelker']","['VillageRoadshowPictures', 'WarnerBros.', 'Riche-LudwigProductions', 'GrouchoIIIFilmPartnership']",1999,73648228
13576,Michael Jackson's This Is It,"['Music', 'Documentary']","['MichaelJackson', 'Orianthi', 'KennyOrtega', 'DorianHolley', 'PatrickWoodroffe', 'BashiriJohnson', 'MoPleasure', 'JonathanMoffett', 'TommyOrgan', 'JasmineAlveran']",['ColumbiaPictures'],2009,0
39538,Contagion,"['Drama', 'Thriller', 'ScienceFiction']","['MattDamon', 'GwynethPaltrow', 'KateWinslet', 'JudeLaw', 'MarionCotillard', 'LaurenceFishburne', 'BryanCranston', 'SanaaLathan', 'JenniferEhle', 'DariaStrokous', 'AnnaJacoby-Heron', 'EnricoColantoni', 'DemetriMartin', 'RickUecker', 'NathanGeist', 'JamieNewell', 'ElliottGould', 'GriffinKane']","['DoubleFeatureFilms', 'RegencyEnterprises', 'WarnerBros.', 'ParticipantMedia', 'ImagenationAbuDhabiFZ']",2011,137551594
10628,Kangaroo Jack,"['Comedy', 'Adventure', 'Crime']","['""JerryOConnell""', 'AnthonyAnderson', 'EstellaWarren', 'ChristopherWalken', 'MichaelShannon', 'MartonCsokas', 'DyanCannon']","['CastleRockEntertainment', 'JerryBruckheimerFilms', 'WarnerBros.']",2003,0
14836,Coraline,"['Animation', 'Family']","['DakotaFanning', 'TeriHatcher', 'JenniferSaunders', 'DawnFrench', 'KeithDavid', 'JohnHodgman', 'RobertBaileyJr.', 'IanMcShane']","['FocusFeatures', 'LaikaEntertainment']",2009,124596398
8645,The Happening,"['Thriller', 'ScienceFiction']","['MarkWahlberg', 'ZooeyDeschanel', 'JohnLeguizamo', 'SpencerBreslin', 'BettyBuckley', 'AshlynSanchez', 'RobertBaileyJr.', 'FrankCollison', 'JeremyStrong', 'AlanRuck', 'VictoriaClark', 'M.NightShyamalan', 'AlisonFolland', 'KristenConnolly', 'CornellWomack', 'RobertoLombardi', 'BrianAnthonyWilson', '""KerryOMalley""', 'TraciLaw', 'WilliamJamesKelly', 'ArtLyle', 'MaraHobel']","['SpyglassEntertainment', 'TwentiethCenturyFoxFilmCorporation', 'DuneEntertainment', 'UTVMotionPictures', 'BlindingEdgePictures']",2008,163403799
9509,Man on Fire,"['Action', 'Drama', 'Thriller', 'Crime']","['DenzelWashington', 'DakotaFanning', 'MarcAnthony', 'RadhaMitchell', 'ChristopherWalken', 'GiancarloGiannini', 'RachelTicotin', 'JesúsOchoa', 'MickeyRourke', 'AngelinaPeláez', 'GustavoSánchezParra', 'CharlesParaventi']","['RegencyEnterprises', 'Fox2000Pictures', 'EpsilonMotionPictures', 'ScottFreeProductions', 'NewRegencyPictures']",2004,130293714
10067,The Shaggy Dog,"['Comedy', 'Family']","['TimAllen', 'KristinDavis', 'DannyGlover', 'SpencerBreslin', 'RobertDowneyJr.', 'ZenaGrey', 'JoshuaLeonard', 'JaneCurtin', 'AnnabelleGurwitch', 'JarradPaul', 'BessWohl', 'PhilipBakerHall', 'ShawnPyfrom', 'JoelDavidMoore', 'KevinCooney', 'CraigKilborn', 'JeanetteBrox', 'RheaSeehorn', 'KojiKataoka', 'CaseySander', 'MarkRobertEllis']","['WaltDisneyPictures', 'MandevilleFilms', 'BoxingCatFilms']",2006,61112916
9384,Starsky & Hutch,"['Comedy', 'Crime']","['BenStiller', 'OwenWilson', 'SnoopDogg', 'FredWilliamson', 'VinceVaughn', 'JulietteLewis', 'JasonBateman', 'CarmenElectra', 'WillFerrell', 'AmySmart', 'BrandeRoderick', 'MollySims', 'SaraSwain', 'GeorgeCheung', 'ChrisPenn', 'MattWalsh', 'G.T.Holme', 'JeffreyLorenzo', 'HarMarSuperstar', 'PattonOswalt', 'BrigetteRomanek', 'PaulMichaelGlaser', 'DavidSoul', 'DanFinnerty', 'JernardBurks', 'OmarJ.Dorsey', 'PramodKumar', 'RodTate', 'RichardEdson', 'RaymondMa', 'TerryCrews', 'RichieNathanson', 'DavidPressman', 'ScottL.Schwartz', 'JudahFriedlander', 'AkerinSuksawatPremwattana', 'AmberMead', 'DarlenaTejeiro', '""HarryOReilly""', 'TangieAmbrose', 'DeloresGilbeaux', 'KimberlyBrickland', 'MinnieLagrimas', 'RachaelHarris', 'DavidBurton', 'LarryChang', 'TonSuckhasem', 'HenryT.Yamada', 'CharlesEdwardTownsend', 'NancyAnderson', 'JasonYribar', 'TyceDiorio', 'KatiePantenburg', 'TimothyAnderson', 'KimberlyWyatt', 'KristynAbbadini', 'KevinAlexanderStea', 'AdrianArmas', 'GabrielPaige', 'TaraWilson', 'BrittanyPerry-Russell', 'TaneeMcCall', 'NadineEllis', 'ChadAzadan', 'JasonBeitel', 'BrandonHenschel', 'MarkMeismer', 'MattSergott', 'LisaJoannThompson', 'ChristianVincent', 'NatalieWilles', 'StaceyHarper', 'GelseyWeiss', 'TashaTae', 'BeccaSweitzer', 'JenniferHamilton', 'VanessaTarazona', 'JaninaGarraway', 'KadeeSweeney', 'MelanieLewis', 'MeganStephens', 'MichonSuyama', 'TomasinaParrott', 'KathleenLaGue']","['WeedRoadPictures', 'WarnerBros.', 'DimensionFilms', 'RedHourFilms', 'AR-TL']",2004,170268750
9279,Jingle All the Way,"['Family', 'Comedy']","['ArnoldSchwarzenegger', 'PhilHartman', 'Sinbad', 'RitaWilson', 'JakeLloyd', 'MartinMull', 'LaraineNewman', 'JimBelushi', 'E.J.DelaPena', 'RobertConrad', 'JustinChapman', 'HarveyKorman', 'RichardMoll', 'DanielRiordan', 'ChrisParnell', 'PatrickRichwood', 'KateMcGregor-Stewart', 'DannyWoodburn', 'PaulWight', 'CurtisArmstrong']","['TwentiethCenturyFoxFilmCorporation', '1492Pictures']",1996,129832389
1487,Hellboy,"['Fantasy', 'Action', 'ScienceFiction']","['RonPerlman', 'SelmaBlair', 'RupertEvans', 'JohnHurt', 'JeffreyTambor', 'KarelRoden', 'BrianSteele', 'LadislavBeran', 'BiddyHodson', 'CoreyJohnson', 'BrianCaspe', 'JamesBabson', 'DougJones', 'EllenSavaria', 'KevinTrainor', 'StephenFisher', 'GarthCooper', 'AngusMacInnes', 'JimHowick', 'RoryCopus', 'SantiagoSegura']","['RevolutionStudios', 'DarkHorseEntertainment', 'LawrenceGordonProductions', 'StarliteFilms']",2004,99318987
9422,A Civil Action,['Drama'],"['JohnTravolta', 'RobertDuvall', 'TonyShalhoub', 'WilliamH.Macy', 'ZeljkoIvanek', 'BruceNorris', 'JohnLithgow', 'KathleenQuinlan', 'PeterJacobson', 'MaryMara', 'JamesGandolfini', 'StephenFry', 'DanHedaya', 'DavidThornton', 'SydneyPollack', 'NedEisenberg', 'DanielvonBargen', 'BrianTurk', 'RobMcElhenney']","['ParamountPictures', 'WildwoodEnterprises', 'TouchstonePictures']",1998,56702901
77174,ParaNorman,"['Family', 'Animation', 'Adventure', 'Comedy']","['KodiSmit-McPhee', 'TuckerAlbrizzi', 'JodelleFerland', 'AnnaKendrick', 'CaseyAffleck', 'LeslieMann', 'JeffGarlin', 'ChristopherMintz-Plasse', 'JohnGoodman', 'ElaineStritch', 'BernardHill', 'AlexBorstein', 'TempesttBledsoe', 'JeremyShada', 'ScottMenville', 'HannahNoyes', 'ArielWinter', 'AliciaLagano', 'DeniseFaye', 'CamClarke', 'LaraCody']","['FocusFeatures', 'LaikaEntertainment']",2012,107139399
4824,The Jackal,"['Action', 'Thriller', 'Adventure', 'Crime']","['BruceWillis', 'RichardGere', 'SidneyPoitier', 'DianeVenora', 'J.K.Simmons', 'JackBlack', 'SophieOkonedo', 'RavilIsyanov', 'MaggieCastle', 'KarenKirschenbauer', 'DanielDaeKim', 'JimGrimshaw', 'SergeHoude', 'MathildaMay', 'RichardLineback', 'JohnCunningham', 'TessHarper', 'LesliePhillips', 'StephenSpinella', 'DavidHayman', 'SteveBassett', 'YuriStepanov', 'WaltMacPherson', 'TerrenceCurrier', 'MichaelCaton-Jones', 'LauraViederman', 'PeterSullivan', 'RichardCubison', 'GregoryPorterMiller', 'BobKingdom', 'MurphyGuyer', 'PhilipLeMaistre', 'JamesMcCauley', 'TerryLoughlin', 'VictorSobchak', 'SergeChristianssens', 'BorisBoscovic', 'EwanBailey', 'DanetteAlberico', 'DebraGano', 'JohnHarringtonBland', 'PamelaPoitier', 'JonathanAris', 'EddieBoSmithJr.', 'LarryKing', 'DanZiskie', 'GayleJessup', 'BillCollins', 'DavidGeneGibbs', 'JamesM.Helkey']","['UniversalPictures', 'Toho-Towa', 'MutualFilmCompany', 'Marubeni', 'TeleMünchenFernsehProduktionsgesellschaft(TMG)', 'AlphavilleFilms', 'BritishBroadcastingCorporation(BBC)', 'UGCPH', '""MelsCiteduCinema""']",1997,159330280
9620,Paycheck,"['Action', 'Adventure', 'Mystery', 'ScienceFiction', 'Thriller']","['BenAffleck', 'AaronEckhart', 'UmaThurman', 'PaulGiamatti', 'ColmFeore', 'JoeMorton', 'MichaelC.Hall', 'PeterFriedman', 'KathrynMorris', 'IvanaMiličević', 'ChristopherKennedy', 'FulvioCecere', 'JohnCassini', 'CallumKeithRennie', 'MichelleHarrison', 'EmilyHolmes', 'ClaudetteMink', 'KendallCross', 'CatherineLoughHaggquist', 'KristaAllen', 'RyanZwick', 'DeeJayJackson', 'SergeHoude', 'CalvinFinlayson', 'DarrylScheelar', 'MarkBrandon', 'RogerHaskett', 'SteveWright', 'CraigHosking', 'BarclayHope', 'PeterShinkoda', 'DavidLewis', 'RobertClark', 'AndreaSiradze', 'IsabelleRoland', 'PeterCaton', 'RyanRobbins', 'BenitaHa', 'ChelahHorsdal', 'CraigMarch', 'JasonCalder', 'MikeGodenir', 'BradKelly', 'BrentConnolly', 'MichelleAnderson', 'LoriBerlanga']","['ParamountPictures', 'DreamWorksSKG', 'DavisEntertainment', 'LionRockProductions', 'ProvinceofBritishColumbiaFilmIncentiveBC', 'Solomon/HackettProductions']",2003,96269812
9302,Up Close & Personal,"['Drama', 'Romance']","['RobertRedford', 'MichellePfeiffer', 'StockardChanning', 'JoeMantegna', 'KateNelligan', 'GlennPlummer', 'JamesRebhorn', 'ScottBryce', 'RaymondCruz', 'DedeePfeiffer', 'MichaelLaskin', 'LorielleNew']","['CinergiPicturesEntertainment', 'TouchstonePictures']",1996,0
10199,The Tale of Despereaux,"['Adventure', 'Animation', 'Family']","['MatthewBroderick', 'DustinHoffman', 'EmmaWatson', 'TraceyUllman', 'KevinKline', 'SigourneyWeaver', 'WilliamH.Macy', 'StanleyTucci', 'CiaránHinds', 'RobbieColtrane', 'TonyHale', 'FrancesConroy', 'FrankLangella', 'RichardJenkins', 'ChristopherLloyd', 'CharlesShaughnessy', 'PatriciaCullen', 'McNallySagal']",['LargerThanLifeProductions'],2008,50877145
